optimal solution cost 27861.05050505051 found
solution:
x_39_r_40120 : 1.0
x_40_r_40240 : 1.0
x_41_l_40180 : 1.0
x_42_l_40400 : 1.0
x_43_l_40300 : 1.0
x_44_r_40740 : 1.0
x_45_r_40840 : 1.0
x_46_r_40360 : 1.0
x_47_r_40500 : 1.0
x_48_r_40640 : 1.0
x_49_r_41000 : 1.0
x_50_r_43200 : 1.0
x_51_r_43800 : 1.0
x_52_r_45000 : 1.0
x_53_r_45500 : 1.0
x_54_r_50000 : 1.0
x_55_r_50600 : 1.0
x_56_r_53200 : 1.0
x_57_r_54120 : 1.0
x_58_r_54000 : 1.0
x_59_r_54640 : 1.0
x_60_r_54260 : 1.0
x_61_r_54380 : 1.0
x_62_r_54500 : 1.0
x_63_r_54740 : 1.0
x_64_r_54840 : 1.0
x_65_r_55260 : 1.0
x_66_r_54940 : 1.0
x_67_r_55040 : 1.0
x_68_r_56000 : 1.0
x_69_r_60000 : 1.0
x_70_r_64000 : 1.0
x_71_r_64100 : 1.0
x_72_r_64220 : 1.0
x_73_r_64420 : 1.0
x_74_r_64800 : 1.0
x_75_r_66000 : 1.0
x_76_r_66600 : 1.0
x_77_r_67000 : 1.0
x_78_r_70000 : 1.0
x_79_r_72000 : 1.0
x_80_r_72140 : 1.0
x_81_r_72660 : 1.0
x_82_r_72240 : 1.0
x_83_r_72540 : 1.0
x_84_r_72340 : 1.0
x_85_r_77000 : 1.0
x_86_r_77140 : 1.0
x_87_r_78220 : 1.0
x_88_r_78000 : 1.0
x_89_r_79000 : 1.0
x_90_r_79120 : 1.0
x_91_r_79400 : 1.0
x_92_r_79260 : 1.0
x_93_r_80000 : 1.0
x_94_r_80120 : 1.0
x_95_r_81000 : 1.0
x_96_r_82520 : 1.0
x_97_r_82400 : 1.0
x_98_r_84000 : 1.0
x_99_r_85000 : 1.0
x_100_r_85140 : 1.0
noise_r_1 : 85.0
noise_r_2 : 90.0
noise_r_3 : 100.0
noise_r_4 : 100.0
noise_r_5 : 95.0
noise_r_6 : 95.0
noise_r_7 : 100.0
noise_r_8 : 100.0
noise_r_9 : 90.0
noise_r_10 : 85.0
noise_r_11 : 85.0
noise_r_12 : 90.0
noise_r_13 : 95.0
noise_r_14 : 100.0
noise_r_15 : 95.0
noise_r_16 : 85.0
noise_r_17 : 85.0
noise_r_18 : 90.0
noise_r_19 : 90.0
noise_r_20 : 100.0
noise_r_21 : 95.0
noise_r_22 : 85.0
noise_r_23 : 85.0
noise_r_24 : 100.0
noise_r_25 : 100.0
noise_r_26 : 100.0
noise_r_27 : 85.0
noise_r_28 : 95.0
noise_r_29 : 95.0
noise_r_30 : 95.0
noise_r_31 : 85.0
noise_r_32 : 90.0
noise_r_33 : 85.0
noise_r_34 : 90.0
noise_r_35 : 100.0
noise_r_36 : 100.0
noise_r_37 : 95.0
noise_r_38 : 95.0
noise_r_39 : 100.0
noise_r_40 : 100.0
noise_l_41 : 90.0
noise_l_42 : 85.0
noise_l_43 : 85.0
noise_r_44 : 90.0
noise_r_45 : 95.0
noise_r_46 : 100.0
noise_r_47 : 95.0
noise_r_48 : 85.0
noise_r_49 : 85.0
noise_r_50 : 90.0
noise_r_51 : 90.0
noise_r_52 : 100.0
noise_r_53 : 95.0
noise_r_54 : 85.0
noise_r_55 : 85.0
noise_r_56 : 100.0
noise_r_57 : 100.0
noise_r_58 : 100.0
noise_r_59 : 85.0
noise_r_60 : 95.0
noise_r_61 : 95.0
noise_r_62 : 95.0
noise_r_63 : 85.0
noise_r_64 : 90.0
noise_r_65 : 85.0
noise_r_66 : 90.0
noise_r_67 : 100.0
noise_r_68 : 100.0
noise_r_69 : 95.0
noise_r_70 : 95.0
noise_r_71 : 100.0
noise_r_72 : 100.0
noise_r_73 : 90.0
noise_r_74 : 85.0
noise_r_75 : 85.0
noise_r_76 : 90.0
noise_r_77 : 95.0
noise_r_78 : 100.0
noise_r_79 : 95.0
noise_r_80 : 85.0
noise_r_81 : 85.0
noise_r_82 : 90.0
noise_r_83 : 90.0
noise_r_84 : 100.0
noise_r_85 : 95.0
noise_r_86 : 85.0
noise_r_87 : 85.0
noise_r_88 : 100.0
noise_r_89 : 100.0
noise_r_90 : 100.0
noise_r_91 : 85.0
noise_r_92 : 95.0
noise_r_93 : 95.0
noise_r_94 : 95.0
noise_r_95 : 85.0
noise_r_96 : 90.0
noise_r_97 : 95.0
noise_r_98 : 85.0
noise_r_99 : 100.0
noise_r_100 : 95.0
